Card Name,Card Number,Rarity,Color,Type,Effect,Energy Cost,AP Cost,Power,Attributes,Generate Energy,Trigger,Image
มิคุโมะ กินเนเมร์,EX14BT/MCR-2-045,SR,Purple,คาแรคเตอร์,"[Raid] ตั้ง <มิคุโมะ กินเนเมร์> เป็นแอคทีฟ สามารถย้ายไป Front Line ได้
[เทิร์นคุณ] หากมีชื่อการ์ดที่แตกต่างกันของ [ลักษณะ: วัลคิวเร่] บนสนามของคุณ 3 ใบขึ้นไป คาแรคเตอร์นี้ได้รับ [Impact (1)]
[เมื่อโจมตี] เลือกได้ไม่เกิน 2 ข้อต่อไปนี้:
• วางการ์ด [ลักษณะ: เพลง (วัลคิวเร่)] จาก Outside Area ของคุณลง Remove Zone หากทำแล้ว จั่วการ์ด 1 ใบ
• หากมีชื่อการ์ดที่แตกต่างกันของ [ลักษณะ: วัลคิวเร่] บนสนามของคุณ 5 ใบขึ้นไป คาแรคเตอร์นี้ได้รับ BP +1000 จนถึงเริ่มเทิร์นถัดไปของคุณ",4,1,4000+,Chaos/วัลคิวเร่,P,[Raid],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-045.png?v8
เรนะ พราวเลอร์,EX14BT/MCR-2-046,C,Purple,คาแรคเตอร์,-,0,1,2000,Chaos/วัลคิวเร่,P,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-046.png?v8
เรนะ พราวเลอร์,EX14BT/MCR-2-047,C,Purple,คาแรคเตอร์,[เมื่อเข้าสู่สนาม] นำคาแรคเตอร์อื่นที่มี Energy Cost 1 หรือน้อยกว่าบนสนามคืนมือ 1 ใบ หากไม่สามารถทำได้ ให้นำคาแรคเตอร์นี้คืนมือ,1,1,1500,Chaos/วัลคิวเร่,PP,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-047.png?v8
เรนะ พราวเลอร์,EX14BT/MCR-2-048,U,Purple,คาแรคเตอร์,[เมื่อเข้าสู่สนาม] ดูการ์ด 3 ใบบนสุดของกองการ์ด แสดงการ์ด [ลักษณะ: วัลคิวเร่] ได้ไม่เกิน 1 ใบและวางไว้บนสุดของกองการ์ด วางที่เหลือไว้ใต้กองการ์ดตามใจชอบ,3,1,3000,Chaos/วัลคิวเร่,PP,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-048.png?v8
เรนะ พราวเลอร์,EX14BT/MCR-2-049,SR,Purple,คาแรคเตอร์,"[สั่งใช้: เมน] [เรสการ์ดใบนี้] เลือกหนึ่งต่อไปนี้:
• เลือกคาแรคเตอร์อื่นบนสนามของคุณ 1 ใบ ในเทิร์นนี้ BP +1000
• หาก <มากินะ นากาจิม่า> อยู่บนสนามของคุณ เลือกคาแรคเตอร์อื่นบนสนามของคุณ 1 ใบ และมอบ ""คาแรคเตอร์นี้ไม่สามารถถูกบล็อกโดยคาแรคเตอร์ที่มี BP 4000 หรือมากกว่า"" ในเทิร์นนี้ เอฟเฟกต์นี้ของ <เรนะ พราวเลอร์> เลือกได้เพียงครั้งเดียวต่อเทิร์น",2,1,2000,Chaos/วัลคิวเร่,P,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-049.png?v8
Sv-262Ba ดราเคน III (บูกี้ คอนฟาออร์ต),EX14BT/MCR-2-050,C,Purple,คาแรคเตอร์,[เมื่อเข้าสู่สนาม] คุณสามารถทิ้งการ์ด 1 ใบจากมือ หากทำแล้ว นำการ์ดคาแรคเตอร์ที่ไม่มี [Raid] จาก Outside Area ขึ้นมือได้ไม่เกิน 1 ใบ,4,1,4000,ราชอาณาจักรวินเดอร์เมียร์/อัศวินอากาศ/Ghost Mode,P,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-050.png?v8
Sv-262Hs ดราเคน III (คีธ แอโร่ วินเดอร์เมียร์),EX14BT/MCR-2-051,U,Purple,คาแรคเตอร์,"คาแรคเตอร์นี้เข้าสนามในสภาพแอคทีฟ
[เมื่อเข้าสู่สนาม] เลือกคาแรคเตอร์ใน Front Line ของฝ่ายตรงข้ามได้ไม่เกิน 1 ใบ ในเทิร์นนี้ BP -3000",5,2,4000,ราชอาณาจักรวินเดอร์เมียร์/อัศวินอากาศ/Battroid Mode,P,[Get],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-051.png?v8
VF-31F ซีคฟรีด (เมสเซอร์ อีลเฟลด์),EX14BT/MCR-2-052,R,Purple,คาแรคเตอร์,"[Raid] ตั้ง <เมสเซอร์ อีลเฟลด์> เป็นแอคทีฟ สามารถย้ายไป Front Line ได้
[เมื่อเข้าสู่สนาม] เลือกคาแรคเตอร์ใน Front Line ของฝ่ายตรงข้ามได้ไม่เกิน 1 ใบ ในเทิร์นนี้ BP -2500
[เมื่อโจมตี] หาก BP ของคาแรคเตอร์นี้มี 6000 หรือมากกว่า คาแรคเตอร์นี้ได้รับ [Damage (2)] และ [Impact Cancel] จนถึงเริ่มเทิร์นถัดไปของคุณ
[เมื่อโดนรีไทร์] ดูการ์ด 7 ใบบนสุดของกองการ์ด แสดงการ์ด [ลักษณะ: หน่วยเดลต้า] ที่ชื่อมีคำว่า ""VF"" แต่ไม่มีคำว่า ""เมสเซอร์"" ได้ไม่เกิน 1 ใบและนำขึ้นมือ วางที่เหลือไว้ใต้กองการ์ดตามใจชอบ",5,1,4000,Chaos/หน่วยเดลต้า/Fighter Mode,P,[Raid],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-052.png?v8
VF-31C ซีคฟรีด (มิราจ ฟารินา จีเนียส),EX14BT/MCR-2-053,SR,Purple,คาแรคเตอร์,"[Raid] ตั้ง <มิราจ ฟารินา จีเนียส> เป็นแอคทีฟ สามารถย้ายไป Front Line ได้
[สั่งใช้: เมน] [Front Line] [1/เทิร์น] เลือกคาแรคเตอร์บนสนามของคุณที่ชื่อมีคำว่า ""ฮายาเตะ"" 1 ใบ หากทำแล้ว จั่วการ์ด 1 ใบ และมอบ [Impact (1)] ให้คาแรคเตอร์ที่เลือกในเทิร์นนี้",4,1,4000,Chaos/หน่วยเดลต้า/Battroid Mode,P,[Raid],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-053.png?v8
VF-31J ซีคฟรีด (ฮายาเตะ อิมเมลมันน์),EX14BT/MCR-2-054,SR,Purple,คาแรคเตอร์,"[Raid] ตั้ง <ฮายาเตะ อิมเมลมันน์> เป็นแอคทีฟ สามารถย้ายไป Front Line ได้
[Front Line] ในระหว่าง Main Phase ของคุณ เมื่อคุณจั่วการ์ดด้วยเอฟเฟกต์ของคุณ ตั้งคาแรคเตอร์นี้เป็นแอคทีฟ
[สั่งใช้: เมน] [Front Line] [เรสการ์ดใบนี้] เลือกหนึ่งต่อไปนี้ เอฟเฟกต์ของคาแรคเตอร์นี้ที่เลือกไปแล้วในเทิร์นนี้ไม่สามารถเลือกได้อีก
• เล่นการ์ดคาแรคเตอร์สีม่วง Energy Cost 1 หรือน้อยกว่าได้ไม่เกิน 1 ใบจากมือลงสนามในสภาพเรส
• เลือกคาแรคเตอร์บนสนามของคุณ 1 ใบ ในเทิร์นนี้ BP +2000
• เลือกคาแรคเตอร์ใน Front Line ของฝ่ายตรงข้าม 1 ใบ ในเทิร์นนี้ BP -1500",5,1,4000+,Chaos/หน่วยเดลต้า/Battroid Mode,P,[Raid],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-054.png?v8
รากุนะ-เนคเค็ดก็อดเดส,EX14BT/MCR-2-055,U,Purple,ฟิลด์,[สั่งใช้: เมน] [เรสการ์ดใบนี้] [รีไทล์การ์ดใบนี้] จั่วการ์ด 1 ใบ เล่นการ์ดคาแรคเตอร์สีม่วง Energy Cost 3 หรือน้อยกว่า และ AP Cost 1 ได้ไม่เกิน 1 ใบจากมือลงสนามในสภาพเรส,3,1,-,-,PP,[Get],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-055.png?v8
ทำใจไว้เถอะนะ,EX14BT/MCR-2-056,U,Purple,อีเวนต์,เลือกการ์ด AP ของคุณได้ไม่เกิน 2 ใบและตั้งเป็นแอคทีฟ,3,1,-,-,-,[Final],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-056.png?v8
การปกป้องคือหน้าที่ของฉัน,EX14BT/MCR-2-057,U,Purple,อีเวนต์,"เลือกคาแรคเตอร์ใน Front Line ของฝ่ายตรงข้ามที่มี 'BP 3000 หรือน้อยกว่า' 1 ใบ และรีไทร์ หากมีคาแรคเตอร์ที่ชื่อมีคำว่า ""ฮายาเตะ"" อยู่บนสนามของคุณ ให้เปลี่ยนเป็น 'BP 5000 หรือน้อยกว่า'",4,1,-,-,-,[Special],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-057.png?v8
AXIA ~ไดสุกิเดะไดคิไร~,EX14BT/MCR-2-058,C,Purple,อีเวนต์,เลือก [ลักษณะ: หน่วยเดลต้า] หรือ [ลักษณะ: วัลคิวเร่] บนสนามของคุณ 1 ใบ ในเทิร์นนี้ BP +2000 ตั้งการ์ด AP 1 ใบเป็นแอคทีฟ,2,1,-,歌（ワルキューレ）,-,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-058.png?v8
เส้นแบ่งที่ไม่ควรข้าม,EX14BT/MCR-2-059,C,Purple,อีเวนต์,ดูการ์ด 3 ใบบนสุดของกองการ์ด แสดงการ์ด [ลักษณะ: วัลคิวเร่] ได้ไม่เกิน 1 ใบและนำขึ้นมือ วางที่เหลือไว้ใต้กองการ์ดตามใจชอบ ในเทิร์นนี้ ให้ลด AP Cost ของการ์ด [ลักษณะ: วัลคิวเร่] ใบถัดไปที่ใช้จากมือลง 1,2,1,-,歌（ワルキューレ）,-,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-059.png?v8
ถ้าเป็นความรักครั้งเดียว,EX14BT/MCR-2-060,U,Purple,อีเวนต์,เลือกคาแรคเตอร์ใน Front Line ของฝ่ายตรงข้ามที่มี 'BP 3000 หรือน้อยกว่า' 1 ใบ และรีไทร์ หากมีชื่อการ์ดที่แตกต่างกันของ [ลักษณะ: วัลคิวเร่] บนสนามของคุณ 3 ใบขึ้นไป ให้เปลี่ยนเป็น 'BP 5000 หรือน้อยกว่า',3,1,-,歌（ワルキューレ）,-,[Special],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-060.png?v8
GIRAFFE BLUES,EX14BT/MCR-2-061,C,Purple,อีเวนต์,"จั่วการ์ด 1 ใบ จากนั้นเลือกหนึ่งต่อไปนี้:
• เลือกคาแรคเตอร์ใน Front Line ของฝ่ายตรงข้ามได้ไม่เกิน 1 ใบ และมอบ ""คาแรคเตอร์นี้ไม่สามารถโจมตีได้"" จนถึงเริ่มเทิร์นถัดไปของคุณ
• เลือกคาแรคเตอร์ที่ Raid ใน Front Line ของฝ่ายตรงข้ามได้ไม่เกิน 1 ใบ และวางการ์ดบนสุดของกอง Raid ลง Outside Area",2,1,-,歌（ワルキューレ）,-,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-061.png?v8
อาริเอส เทอร์เนอร์,EX14BT/MCR-2-062,C,Red,คาแรคเตอร์,[สั่งใช้: เมน] [Front Line] [1/เทิร์น] เปิดใช้ได้เฉพาะเมื่อคาแรคเตอร์นี้อยู่ในสภาพแอคทีฟ วางการ์ด 1 ใบจากมือไว้ใต้กองการ์ด หากทำแล้ว จั่วการ์ด 1 ใบ,2,1,3000,-,R,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-062.png?v8
คุโด้ ชิน,EX14BT/MCR-2-063,C,Red,คาแรคเตอร์,[เมื่อเข้าสู่สนาม] ดูการ์ด 1 ใบบนสุดของกองการ์ด แล้ววางไว้บนสุดหรือใต้กองการ์ด,0,1,2000,-,R,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-063.png?v8
คุโด้ ชิน,EX14BT/MCR-2-064,U,Red,คาแรคเตอร์,[เมื่อเข้าสู่สนาม] ดูการ์ด 4 ใบบนสุดของกองการ์ด แสดงการ์ดคาแรคเตอร์ที่ไม่มีลักษณะที่มี BP เดิม 3500 หรือน้อยกว่าได้ไม่เกิน 1 ใบและนำขึ้นมือ วางที่เหลือไว้ใต้กองการ์ดตามใจชอบ หากนำการ์ดขึ้นมือแล้ว ให้ทิ้งการ์ด 1 ใบจากมือ,1,1,1500,-,R,[Color],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-064.png?v8
ซาร่า โนม,EX14BT/MCR-2-065,U,Red,คาแรคเตอร์,"[เมื่อเข้าสู่สนาม] เลือกหนึ่งต่อไปนี้:
• เลือกคาแรคเตอร์อื่นบนสนามของคุณได้ไม่เกิน 1 ใบ ในเทิร์นนี้ BP +1000
• หากคาแรคเตอร์นี้ถูกเล่นจากเอฟเฟกต์ของคุณ เลือกคาแรคเตอร์อื่นบนสนามของคุณที่มี BP เดิม 3500 หรือน้อยกว่าได้ไม่เกิน 1 ใบ และตั้งเป็นแอคทีฟ",3,1,2000,-,RR,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-065.png?v8
มาโอะ โนม,EX14BT/MCR-2-066,C,Red,คาแรคเตอร์,"[สั่งใช้: เมน] [เรสการ์ดใบนี้] เลือกคาแรคเตอร์อื่นบนสนามของคุณที่มี BP เดิม 3500 หรือน้อยกว่าได้ไม่เกิน 1 ใบ และมอบ [Impact (1)] หรือ ""คาแรคเตอร์นี้ไม่สามารถถูกบล็อกโดยคาแรคเตอร์ที่มี BP 4000 หรือมากกว่า"" ในเทิร์นนี้ วางการ์ดนี้ไว้ใต้กองการ์ดของคุณ",0,1,1500,-,R,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-066.png?v8
รอย ฟอกเกอร์,EX14BT/MCR-2-067,U,Red,คาแรคเตอร์,"หากไม่มีการ์ดบนสนามของคุณ ให้ลด Energy Cost ของการ์ดนี้ในมือลง [แดง ×2]
[สั่งใช้: เมน] [1/เทิร์น] เปิดใช้ได้เฉพาะเมื่อ BP ของคาแรคเตอร์นี้สูงกว่า BP เดิม คาแรคเตอร์นี้ได้รับ BP +500 ในเทิร์นนี้",2,1,2500+,-,R,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-067.png?v8
VF-0S ฟีนิกซ์ (รอย ฟอกเกอร์),EX14BT/MCR-2-068,R,Red,คาแรคเตอร์,"[เมื่อเข้าสู่สนาม] เล่นการ์ดคาแรคเตอร์สีแดงที่มี BP 3500 หรือน้อยกว่า และ AP Cost 1 ได้ไม่เกิน 1 ใบจากมือลงสนามในสภาพเรส หรือ Raid
[สั่งใช้: เมน] [Front Line] [1/เทิร์น] เปิดใช้ได้เฉพาะเมื่อ BP ของคาแรคเตอร์นี้มี 5000 หรือมากกว่า ตั้งคาแรคเตอร์นี้เป็นแอคทีฟ เลือกหนึ่งต่อไปนี้:
• จั่วการ์ด 1 ใบ
• เลือกคาแรคเตอร์อื่นบนสนามของคุณ 1 ใบ ในเทิร์นนี้ BP +1000",4,2,4000,-,R,[Get],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-068.png?v8
VF-0D ฟีนิกซ์ (คุโด้ ชิน),EX14BT/MCR-2-069,R,Red,คาแรคเตอร์,"[Raid] ตั้ง <คุโด้ ชิน> เป็นแอคทีฟ สามารถย้ายไป Front Line ได้
[Impact Cancel] (คาแรคเตอร์ที่ต่อสู้กับคาแรคเตอร์นี้จะสูญเสียอิมแพคในการต่อสู้ครั้งนี้)
[เมื่อเข้าสู่สนาม] คาแรคเตอร์นี้ได้รับ BP +1000 ในเทิร์นนี้
[เมื่อโจมตี] [1/เทิร์น] วางการ์ด 1 ใบจากใต้กองการ์ดของคุณลง Outside Area หากการ์ดที่วางลง Outside Area เป็น <ซาร่า โนม> หรือ <มาโอะ โนม> สีแดง คุณสามารถเล่นการ์ดนั้นลงสนามในสภาพเรส หากการ์ดที่วางลง Outside Area ไม่มีลักษณะ คุณสามารถนำการ์ดนั้นขึ้นมือ",3,1,3500+,-,R,[Raid],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-069.png?v8
ARKAN,EX14BT/MCR-2-070,U,Red,อีเวนต์,เลือกการ์ด AP ของคุณได้ไม่เกิน 2 ใบและตั้งเป็นแอคทีฟ,3,1,-,-,-,[Final],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-070.png?v8
นกแห่งฟ้า,EX14BT/MCR-2-071,U,Red,อีเวนต์,"การ์ดนี้สามารถใช้ได้เฉพาะเมื่อมีคาแรคเตอร์ที่มี BP 4000 หรือมากกว่าบนสนามของคุณ 2 ใบขึ้นไป
เลือกคาแรคเตอร์ใน Front Line ของฝ่ายตรงข้ามที่มี BP 5000 หรือน้อยกว่า 1 ใบ และรีไทร์ คุณสามารถวาง <ซาร่า โนม> จากสนามของคุณไว้ใต้กองการ์ด หากทำแล้ว จั่วการ์ด 1 ใบ",4,1,-,-,-,[Special],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-071.png?v8
เอลม่า ฮอยลี่,EX14BT/MCR-2-072,C,Red,คาแรคเตอร์,[เมื่อเข้าสู่สนาม] คุณสามารถทิ้งการ์ด 1 ใบจากมือ หากทำแล้ว นำ <เนกกิ บาซาร่า> Energy Cost 3 หรือน้อยกว่าจาก Outside Area ขึ้นมือได้ไม่เกิน 1 ใบ,0,1,1500,-,R,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-072.png?v8
ไรซ่า ฮอยลี่,EX14BT/MCR-2-073,C,Red,คาแรคเตอร์,"[Front Line] เมื่อคาแรคเตอร์ที่ Raid บนสนามของคุณที่ชื่อมีคำว่า ""บาซาระ"" ถูกรีไทร์ คุณสามารถเรสคาแรคเตอร์แอคทีฟใบนี้ หากทำแล้ว นำการ์ดต้นทาง Raid ของคาแรคเตอร์ที่ถูกรีไทร์ขึ้นมือได้ไม่เกิน 1 ใบ",4,1,4000,-,R,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-073.png?v8
เนกกิ บาซาร่า,EX14BT/MCR-2-074,C,Red,คาแรคเตอร์,"เมื่อคาแรคเตอร์นี้โจมตีและชนะการต่อสู้ จั่วการ์ด 1 ใบ และคาแรคเตอร์ของฝ่ายตรงข้ามที่แพ้การต่อสู้นี้จะถูกนำขึ้นมือแทนการรีไทร์
[สั่งใช้: เมน] [Front Line] [1/เทิร์น] เปิดใช้ได้เฉพาะเมื่อคาแรคเตอร์นี้อยู่ในสภาพแอคทีฟ ฝ่ายตรงข้ามจั่วการ์ด 1 ใบ เลือก [ลักษณะ: Fire Bomber] อื่นบนสนามของคุณได้ไม่เกิน 1 ใบ และตั้งเป็นแอคทีฟ",1,1,2000,Fire Bomber,R,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-074.png?v8
เนกกิ บาซาร่า,EX14BT/MCR-2-075,SR,Red,คาแรคเตอร์,"[Impact Cancel] (คาแรคเตอร์ที่ต่อสู้กับคาแรคเตอร์นี้จะสูญเสียอิมแพคในการต่อสู้ครั้งนี้)
เมื่อคาแรคเตอร์นี้โจมตีและชนะการต่อสู้ จั่วการ์ด 1 ใบ และคาแรคเตอร์ของฝ่ายตรงข้ามที่แพ้การต่อสู้นี้จะถูกวางไว้ใต้กองการ์ดของฝ่ายตรงข้ามแทนการรีไทร์
[Front Line] สำหรับคาแรคเตอร์บนสนามของคุณที่ชื่อมีคำว่า ""บาซาระ"" ให้เปลี่ยนข้อความ ""แทนการรีไทร์ จะถูกนำขึ้นมือ"" ที่เขียนในเอฟเฟกต์ของคาแรคเตอร์นั้น เป็น ""แทนการรีไทร์ จะถูกวางไว้ใต้กองการ์ดของฝ่ายตรงข้าม""
[เมื่อเข้าสู่สนาม] คุณและฝ่ายตรงข้ามจั่วการ์ดคนละ 1 ใบ",5,1,4000,Fire Bomber,R,[Get],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-075.png?v8
มิเลียน เฟลร์ จีเนียส,EX14BT/MCR-2-076,C,Red,คาแรคเตอร์,"[เมื่อเข้าสู่สนาม] ดูการ์ด 3 ใบบนสุดของกองการ์ด แสดงการ์ดคาแรคเตอร์ที่ชื่อมีคำว่า ""จีเนียส"" ได้ไม่เกิน 1 ใบและนำขึ้นมือ วางที่เหลือไว้ใต้กองการ์ดตามใจชอบ หากนำการ์ดขึ้นมือแล้ว ให้ทิ้งการ์ด 1 ใบจากมือ",1,1,1500,Fire Bomber,R,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-076.png?v8
มิเลียน เฟลร์ จีเนียส,EX14BT/MCR-2-077,U,Red,คาแรคเตอร์,[สั่งใช้: เมน] [เรสการ์ดใบนี้] เลือกคาแรคเตอร์อื่นบนสนามของคุณ 1 ใบ ในเทิร์นนี้ BP +1000,4,1,3000,Fire Bomber,RR,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-077.png?v8
