Card Name,Card Number,Rarity,Color,Type,Effect,Energy Cost,AP Cost,Power,Attributes,Generate Energy,Trigger,Image
ซังโกะ,UA50BT/IYS-1-058,R,Red,ตัวละคร,"[ระหว่างเทิร์นของคุณ] หาก <มิโรคุ> อยู่บนสนาม ตัวละครนี้ได้รับ BP +1000
[เมื่อเล่น] ดูไพ่ 3 ใบบนสุดของสำรับ วางการ์ดเหตุการณ์สีแดงได้สูงสุด 1 ใบลงกองทิ้ง วางที่เหลือไว้ที่ก้นสำรับตามลำดับที่ต้องการ",3,1,3000+,-,RR,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-058.png?v8
ซังโกะ,UA50BT/IYS-1-059,SR,Red,ตัวละคร,"[เรด] ตั้ง <ซังโกะ> เป็นแอคทีฟ สามารถย้ายไปแนวหน้าได้
[อิมแพค (1)] (เมื่อโจมตีและชนะการต่อสู้ ให้ดีลความเสียหาย 1 แก่ฝ่ายตรงข้าม)
[เมื่อเล่น] จั่วไพ่ '1' ใบ แล้วทิ้งการ์ด 1 ใบจากมือ หาก <มิโรคุ> อยู่บนสนาม อาจเปลี่ยนเป็น '2 ใบ'",4,1,4000,-,R,[Raid],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-059.png?v8
ชิปโป,UA50BT/IYS-1-060,C,Red,ตัวละคร,[เมื่อเล่น] เลือกตัวละครอื่นบนสนามได้สูงสุด 1 ใบ ในเทิร์นนี้ BP +1000,1,1,2000,-,R,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-060.png?v8
ชิปโป,UA50BT/IYS-1-061,SR,Red,ตัวละคร,"หากไม่มีการ์ดบนสนามของคุณ ลดต้นทุนพลังงานของการ์ดนี้ในมือลง [แดง ×2]
[เมื่อเล่น] ดูไพ่ 1 ใบบนสุดของสำรับแล้ววางไว้บนสุดของสำรับหรือกองทิ้ง
[เปิดใช้งาน: หลัก] [พักการ์ดนี้] [ถอดการ์ดนี้ออก] เล่นการ์ดตัวละครสีแดงที่ไม่ใช่ <ชิปโป> ต้นทุนพลังงาน 0 ได้สูงสุด 1 ใบจากกองทิ้งลงสนามในสถานะพัก",2,1,2000,-,R,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-061.png?v8
โทโทไซ,UA50BT/IYS-1-062,U,Red,ตัวละคร,[เมื่อเล่น] เพิ่มการ์ดเหตุการณ์สีแดงได้สูงสุด 1 ใบจากกองทิ้งเข้ามือ,3,2,3500,-,RR,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-062.png?v8
ฮิงุราชิ คาโงเมะ,UA50BT/IYS-1-063,C,Red,ตัวละคร,[เมื่อเล่น] จั่วไพ่ 1 ใบ แล้วทิ้งการ์ด 1 ใบจากมือ,0,1,1500,-,R,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-063.png?v8
ฮิงุราชิ คาโงเมะ,UA50BT/IYS-1-064,U,Red,ตัวละคร,หากตัวละครนี้อยู่ในสถานะแอคทีฟ พลังงานที่สร้างของตัวละครนี้ +[แดง],2,1,2500,-,R+,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-064.png?v8
ฮิงุราชิ คาโงเมะ,UA50BT/IYS-1-065,R,Red,ตัวละคร,[เมื่อเล่น] ดูไพ่ 4 ใบบนสุดของสำรับ เปิดเผย <อินุยาฉะ> หรือ <ฮิงุราชิ คาโงเมะ> ได้สูงสุด 1 ใบและเพิ่มเข้ามือ วางที่เหลือไว้ที่ก้นสำรับตามลำดับที่ต้องการ หากเพิ่มการ์ดเข้ามือแล้ว ให้ทิ้งการ์ด 1 ใบจากมือ,1,1,1500,-,R,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-065.png?v8
ฮิงุราชิ คาโงเมะ,UA50BT/IYS-1-066,SR,Red,ตัวละคร,"[เรด] ตั้ง <ฮิงุราชิ คาโงเมะ> เป็นแอคทีฟ สามารถย้ายไปแนวหน้าได้
[เมื่อเล่น] เล่น [<อินุยาฉะ> หรือ <ฮิงุราชิ คาโงเมะ>] สีแดง ต้นทุนพลังงาน 3 หรือน้อยกว่า และต้นทุน AP 1 ได้สูงสุด 1 ใบจากมือลงสนามในสถานะพัก
[เปิดใช้งาน: หลัก] [หากอยู่ในแนวหน้า] [ครั้งเดียวต่อเทิร์น] พัก <อินุยาฉะ> ที่แอคทีฟ 1 ใบในแนวหน้า หากทำแล้ว ตัวละครนี้ได้รับ ""ตัวละครนี้ไม่สามารถถูกบล็อกโดยตัวละครที่มี BP 4000 หรือมากกว่า"" ในเทิร์นนี้ และเลือกตัวละครอื่นบนสนามได้สูงสุด 1 ใบ ในเทิร์นนี้ BP +1000",4,1,4000,-,R,[Raid],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-066.png?v8
เมียวกะ,UA50BT/IYS-1-067,U,Red,ตัวละคร,[เมื่อเล่น] ส่งคืนตัวละครอื่นที่มีต้นทุนพลังงาน 1 หรือน้อยกว่าบนสนาม 1 ใบเข้ามือ หากไม่สามารถทำได้ ให้ส่งตัวละครนี้คืนเข้ามือ,1,1,1500,-,RR,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-067.png?v8
มิโรคุ,UA50BT/IYS-1-068,C,Red,ตัวละคร,-,0,1,1500,-,R,[Get],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-068.png?v8
มิโรคุ,UA50BT/IYS-1-069,U,Red,ตัวละคร,[เมื่อเล่น] จั่วไพ่ 1 ใบ แล้วทิ้งการ์ด 1 ใบจากมือ,2,1,3000,-,R,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-069.png?v8
มิโรคุ,UA50BT/IYS-1-070,R,Red,ตัวละคร,"[เปิดใช้งาน: หลัก] [หากอยู่ในแนวหน้า] [ครั้งเดียวต่อเทิร์น] สามารถเปิดใช้งานได้เฉพาะเมื่อ <ซังโกะ> อยู่บนสนาม วางการ์ดเหตุการณ์ 1 ใบจากกองทิ้งไว้ในโซนลบออก หากทำแล้ว ตัวละครนี้ได้รับ ""ตัวละครนี้ไม่สามารถถูกบล็อกโดยตัวละครที่มี BP 4000 หรือมากกว่า"" ในเทิร์นนี้",3,1,3000,-,RR,[Color],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-070.png?v8
มิโรคุ,UA50BT/IYS-1-071,SR,Red,ตัวละคร,"[เรด] ตั้ง <มิโรคุ> เป็นแอคทีฟ สามารถย้ายไปแนวหน้าได้
[เมื่อเล่น] วางการ์ดเหตุการณ์จากกองทิ้งตามจำนวนที่ต้องการไว้ในโซนลบออก จากนั้นเลือกตัวละครในแนวหน้าของฝ่ายตรงข้ามที่มี 'BP 2500 หรือน้อยกว่า' ได้สูงสุด 1 ใบและถอดออก หาก <ซังโกะ> อยู่บนสนาม สำหรับทุกการ์ดที่ย้ายจากกองทิ้งไปโซนลบออกโดยเอฟเฟกต์นี้ ให้เพิ่มช่วง BP ของตัวละครที่สามารถเลือกได้ +500",5,1,4000,-,R,[Raid],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-071.png?v8
บ่อกินกระดูก,UA50BT/IYS-1-072,U,Red,สนาม,[เมื่อเล่น] ดูไพ่ 4 ใบบนสุดของสำรับ เปิดเผย <อินุยาฉะ> หรือ <ฮิงุราชิ คาโงเมะ> ได้สูงสุด 1 ใบและเพิ่มเข้ามือ วางที่เหลือไว้ที่ก้นสำรับตามลำดับที่ต้องการ,2,1,-,-,R,[Get],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-072.png?v8
นั่นหมายความว่าคุณได้เลือกวิธีที่จะมีชีวิตอยู่,UA50BT/IYS-1-073,U,Red,เหตุการณ์,เลือกการ์ด AP ของคุณได้สูงสุด 2 ใบและตั้งเป็นแอคทีฟ,3,1,-,-,-,[Final],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-073.png?v8
นั่งลงเดี๋ยวนี้!,UA50BT/IYS-1-074,C,Red,เหตุการณ์,"การ์ดนี้สามารถใช้ได้เฉพาะเมื่อ <ฮิงุราชิ คาโงเมะ> อยู่บนสนาม
จั่วไพ่ 1 ใบ เลือก <อินุยาฉะ> บนสนามได้สูงสุด 1 ใบ ในเทิร์นนี้ BP +1000 คุณอาจพัก <อินุยาฉะ> ที่แอคทีฟ 1 ใบในแนวหน้า หากทำแล้ว ตั้งการ์ด AP 1 ใบเป็นแอคทีฟ",3,1,-,-,-,[Color],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-074.png?v8
ฉันต้องยืนหยัด,UA50BT/IYS-1-075,C,Red,เหตุการณ์,เลือกตัวละครบนสนามได้สูงสุด 1 ใบ ในเทิร์นนี้ BP +2000 หาก <ชิปโป> อยู่บนสนาม ตั้งการ์ด AP 1 ใบเป็นแอคทีฟ,3,1,-,-,-,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-075.png?v8
ฉันจะปกป้องเธอด้วยชีวิต,UA50BT/IYS-1-076,U,Red,เหตุการณ์,เลือกการ์ด AP ของคุณได้สูงสุด 2 ใบและตั้งเป็นแอคทีฟ,3,1,-,-,-,[Final],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-076.png?v8
ช่องว่างแห่งลม,UA50BT/IYS-1-077,U,Red,เหตุการณ์,"หาก <มิโรคุ> อยู่บนสนาม ลดต้นทุน AP ของการ์ดนี้ในมือลง 1
เลือกตัวละครในแนวหน้าของฝ่ายตรงข้ามที่มี BP 5000 หรือน้อยกว่าได้สูงสุด 1 ใบและถอดออก",4,2,-,-,-,[Special],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-077.png?v8
กำแพงพลัง,UA50BT/IYS-1-078,U,Red,เหตุการณ์,จั่วไพ่ 2 ใบ แล้วทิ้งการ์ด 2 ใบจากมือ หาก <มิโรคุ> อยู่บนสนาม ตั้งการ์ด AP 1 ใบเป็นแอคทีฟ,3,1,-,-,-,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-078.png?v8
ดาบเขี้ยวอสูร,UA50BT/IYS-1-079,U,Red,เหตุการณ์,เลือกตัวละคร 1 ใบในแนวหน้าของฝ่ายตรงข้ามที่มี 'BP 3000 หรือน้อยกว่า' และถอดออก หาก <อินุยาฉะ> อยู่บนสนาม ให้เปลี่ยนเป็น 'BP 5000 หรือน้อยกว่า',4,1,-,-,-,[Special],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-079.png?v8
กระดูกบิน,UA50BT/IYS-1-080,C,Red,เหตุการณ์,"เลือกตัวละคร 1 ใบในแนวหน้าของฝ่ายตรงข้ามและพักมัน
เมื่อการ์ดนี้ถูกวางลงกองทิ้งจากมือโดยเอฟเฟกต์ของคุณ หาก <ซังโกะ> อยู่บนสนาม จั่วไพ่ 1 ใบ",2,1,-,-,-,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-080.png?v8
