Card Name,Card Number,Rarity,Color,Type,Effect,Energy Cost,AP Cost,Power,Attributes,Generate Energy,Trigger,Image
ロイ・フォッカー,EX14BT/MCR-2-067,U,Red,キャラクター,"自分の場にカードが1枚もない場合、手札にあるこのカードの必要エナジーを[赤×2]減らす。
[起動メイン][ターン1]このキャラのBPが元々のBPより高い場合のみ発動できる。このキャラはこのターン中、BP+500。",2,1,2500+,-,R,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-067.png?v8
VF-0S フェニックス（ロイ・フォッカー）,EX14BT/MCR-2-068,R,Red,キャラクター,"[登場時]自分の手札からBP3500以下で消費APが1の赤のキャラカードを1枚まで自分の場にレストで登場させるかレイドさせる。
[起動メイン][フロントLにある場合] [ターン1]このキャラのBPが5000以上の場合のみ発動できる。このキャラをアクティブにする。以下から1つ選ぶ。
・カードを1枚引く。
・自分の場の他のキャラを1枚選び、このターン中、BP+1000。",4,2,4000,-,R,[Get],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-068.png?v8
VF-0D フェニックス（工藤 シン）,EX14BT/MCR-2-069,R,Red,キャラクター,"[レイド]〈工藤 シン〉アクティブにし、フロントLに移動できる
[インパクト無効]（このキャラとバトルをしたキャラはこのバトル中、インパクトを失う）
[登場時]このキャラはこのターン中、BP+1000。
[アタック時][ターン1]自分の山札の下から1枚を場外に置く。場外に置いたカードが赤の〔〈サラ・ノーム〉か〈マオ・ノーム〉〕の場合、そのカードを自分の場にレストで登場させてもよい。場外に置いたカードが特徴を持たない場合、そのカードを手札に加えてもよい。",3,1,3500+,-,R,[Raid],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-069.png?v8
ARKAN,EX14BT/MCR-2-070,U,Red,イベント,自分のAPカードを2枚まで選び、アクティブにする。,3,1,-,-,-,[Final],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-070.png?v8
鳥の人,EX14BT/MCR-2-071,U,Red,イベント,"このカードは自分の場にBP4000以上のキャラが2枚以上ある場合のみ使用できる。
BP5000以下の相手のフロントLのキャラを1枚まで選び、退場させる。自分の場の〈サラ・ノーム〉を自分の山札の下に置いてもよい。そうした場合、カードを1枚引く。",4,1,-,-,-,[Special],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-071.png?v8
エルマ・ホイリー,EX14BT/MCR-2-072,C,Red,キャラクター,[登場時]自分の手札を1枚場外に置いてもよい。そうした場合、自分の場外から必要エナジーが3以下の〈熱気 バサラ〉を1枚まで手札に加える。,-,1,1500,-,R,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-072.png?v8
ライザ・ホイリー,EX14BT/MCR-2-073,C,Red,キャラクター,[フロントLにある場合]自分の場のレイド状態のカード名に「バサラ」を含むキャラが退場した時、アクティブのこのキャラをレストにしてもよい。そうした場合、退場したキャラのレイド元のカードを1枚まで手札に加える。,4,1,4000,-,R,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-073.png?v8
熱気 バサラ,EX14BT/MCR-2-074,C,Red,キャラクター,"このキャラがアタックしてバトルに勝利した時、カードを1枚引き、このバトルで敗北した相手のキャラは退場する代わりに、手札に戻る。
[起動メイン][フロントLにある場合] [ターン1]このキャラがアクティブの場合のみ発動できる。相手はカードを1枚引く。自分の場の他の［特徴：Fire Bomber］を1枚まで選び、アクティブにする。",1,1,2000,Fire Bomber,R,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-074.png?v8
熱気 バサラ,EX14BT/MCR-2-075,SR,Red,キャラクター,"[インパクト無効]（このキャラとバトルをしたキャラはこのバトル中、インパクトを失う）
このキャラがアタックしてバトルに勝利した時、カードを1枚引き、このバトルで敗北した相手のキャラは退場する代わりに、相手の山札の下に置かれる。
[フロントLにある場合]自分の場のカード名に「バサラ」を含むキャラの効果に記載されている「退場する代わりに、手札に戻る。」は「退場する代わりに、相手の山札の下に置かれる。」に代わる。
[登場時]自分と相手はカードを1枚引く。",5,1,4000,Fire Bomber,R,[Get],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-075.png?v8
ミレーヌ・フレア・ジーナス,EX14BT/MCR-2-076,C,Red,キャラクター,[登場時]自分の山札の上から3枚見て、カード名に「ジーナス」を含むキャラカードを1枚まで公開し手札に加える。残りを望む順で山札の下に置く。手札に加えた場合、自分の手札を1枚場外に置く。,1,1,1500,Fire Bomber,R,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-076.png?v8
ミレーヌ・フレア・ジーナス,EX14BT/MCR-2-077,U,Red,キャラクター,[起動メイン][レストにする]自分の場の他のキャラを1枚選び、このターン中、BP+1000。,4,1,3000,Fire Bomber,RR,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-077.png?v8
